0.000346,0.09209
0.013316,0.015414
0.003207,0.054706
-0.008618,-0.023877
-0.011861,-0.031888
-0.024068,-0.029027
-0.027501,-0.004041
-0.042188,0.068438
-0.034177,-0.010717
-0.033033,-0.037801
-0.030553,-0.081861
-0.030362,-0.05325
-0.035703,0.002826
-0.040662,-0.033605
-0.02712,-0.062215
-0.036275,0.00397
0.006831,-0.007474
-0.014722,-0.022733
0.001872,0.019801
0.004161,-0.072705
0.016559,0.006831
0.031436,0.086749
0.031245,-0.034749
0.04288,-0.046575
0.059855,-0.00652
0.06119,-0.123822
0.026095,-0.103414
0.030864,0.018275
0.05852,0.026667
0.043834,-0.002706
0.048983,-0.054967
0.026667,0.00645
0.062716,0.042498
-0.020635,0.016177
-0.003659,0.061953
0.018275,0.05852
0.000346,0.08446
-0.02464,0.094378
-0.015103,-0.00385
-0.017583,0.013888
-0.033986,0.104678
-0.038182,0.069201
-0.037801,0.059855
-0.047528,0.108493
-0.053823,0.092852
-0.031507,0.034869
-0.012815,-0.012052
-0.051343,-0.000417
-0.036275,0.009883
-0.037992,-0.069081
-0.024831,-0.095021
-0.013005,0.058711
-0.003469,0.09743
0.011218,-0.026357
0.01694,0.000346
0.029338,0.039828
0.041736,-0.007474
0.046122,-0.109899
0.046122,-0.151288
0.050891,-0.103223
0.037349,-0.059926
0.021327,-0.078618
0.040591,-0.02197
0.087321,0.107158
0.061953,0.061381
0.033152,0.039637
0.046122,0.007594
0.031627,-0.034749
0.026667,-0.005757
0.008929,-0.016248
0.026858,0.035251
-0.012433,0.076449
-0.017774,0.069964
-0.026357,0.033915
-0.052869,0.059092
-0.043332,0.024379
-0.058591,0.024951
-0.052869,0.006259
-0.041616,0.005114
-0.059354,0.005114
-0.047147,-0.000608
-0.044858,-0.040662
-0.014531,-0.020444
-0.036466,-0.060117
-0.026929,-0.024259
-0.022351,0.028384
-0.017964,-0.025975
-3.50E-05,-0.052106
0.018657,-0.001943
0.031817,0.004924
0.030291,0.020755
0.035441,0.021327
0.047839,-0.027501
0.048602,-0.029981
0.060237,-0.048673
0.056994,-0.098073
0.056422,-0.104177
0.049746,-0.100743
0.054706,-0.055921
0.044406,-0.02731
0.056422,0.015033
0.028003,0.038112
0.029147,0.033534
0.020755,0.098765
0.017894,0.121653
-0.031507,0.065387
-0.007665,0.034678
-0.014913,0.05585
-3.70E-02,-3.50E-05
-0.067365,-0.009381
-0.052678,0.007975
-0.048864,0.053752
-0.091397,0.123942
-0.043141,0.054515
-0.049245,0.038875
-0.054204,0.063289
-0.039899,0.023234
-0.046193,-0.048291
-0.035131,-0.06355
0.046504,-0.059354
-0.010907,-0.086248
-0.023305,-0.06622
-0.107228,-0.037801
-0.1387,0.002253
-0.350988,0.00645
1.316798,-0.040471
-0.019872,-0.012815
-1.193082,-0.013196
-0.745427,-0.037992
-1.609075,-0.073087
-1.630246,-0.084149
0.162471,-0.003278
-0.396955,0.046122
-0.960195,0.025714
-0.682675,0.048221
-1.478612,0.04555
0.2792,0.037539
0.630534,0.012362
-0.009954,0.016749
-0.425756,0.030291
0.53078,-0.014341
1.222003,0.009692
1.764834,0.069964
1.538051,0.072825
-0.065267,0.089229
1.344836,0.075686
1.491702,0.057757
-0.825536,-0.021779
-1.73248,-0.06088
0.090182,-0.074994
1.131404,-0.043714
-0.95638,-0.04543
-0.082433,-0.044095
1.419223,-0.030362
1.758731,-0.003278
-0.472676,0.00149
-1.498448,-0.020635
-1.182782,0.011027
0.971377,0.007975
1.066554,-0.049817
0.456965,-0.059926
0.493777,-0.042188
0.505221,-0.013959
-0.526082,-0.072324
-1.28082,-0.025594
-0.421178,0.075686
0.999987,0.005496
1.730311,-0.015866
0.594294,0.001109
-1.204526,0.020945
-0.216329,-0.002706
1.051867,0.018657
-0.821149,0.046313
-1.161611,0.073207
-0.11543,0.108874
-0.207936,0.077403
-0.899732,0.08179
-0.110852,0.088084
0.514377,0.080455
-0.737798,0.078738
0.295031,0.059855
0.728763,0.018657
0.001872,-0.010335
1.021922,-0.033986
0.067675,0.007403
-0.368154,0.017512
0.642169,0.013888
-1.000058,-0.030172
-1.302564,-0.052869
-1.192701,-0.074803
-1.047551,-0.114667
0.712741,-0.120389
-0.776708,-0.109326
-0.513494,-0.089299
1.165927,-0.026548
0.182879,0.027049
-0.285947,0.061572
0.564731,0.066913
0.601542,0.05585
-0.05058,-0.034177
-0.596463,-0.036084
-0.020063,-0.003659
1.123584,0.017131
0.739634,0.01961
-0.183141,-0.004422
0.347674,0.026667
1.524699,0.020373
0.624621,0.049746
-0.770032,0.03239
-0.762403,0.062907
-1.181829,0.050509
-1.731526,0.026858
-1.210248,-0.025403
-0.024068,0.008166
0.425303,0.010455
0.220645,-0.022924
-0.214612,0.001872
0.507319,0.002826
1.028407,0.008548
-0.147664,-0.005948
-0.204122,-0.062787
0.08694,-0.036275
-0.095403,-0.049817
0.404895,-0.027883
0.187838,-0.037229
-0.244367,-0.034558
-0.474393,-0.029981
-1.474034,-0.04028
-0.339925,-0.057256
1.249278,-0.029027
0.528491,-0.031316
1.122439,-0.039899
1.789439,-0.057256
0.495494,-0.025022
-0.15186,-0.011289
0.426829,-0.016629
-0.356137,0.023425
0.103152,0.031054
0.588382,0.021518
0.497401,0.012362
-0.523793,0.008357
-1.102674,0.047076
0.658191,0.044787
1.450885,0.085414
0.067485,0.09209
-0.353467,0.098384
-0.599897,0.129092
-1.186406,0.105822
-0.891721,0.069774
-0.342404,0.045932
1.187289,0.012553
1.666797,0.010836
1.168788,-0.015676
1.420749,-0.009572
0.983012,-0.014913
-0.810849,-0.030744
-1.220929,-0.041806
-0.7151,-0.041806
-1.333844,-0.051343
-0.801313,-0.067556
0.376094,-0.062024
-0.158536,-0.072515
0.216449,-0.095784
-0.191152,-0.100362
-0.96687,-0.091207
-0.492131,-0.055921
-0.767934,0.013888
-0.568616,-0.000989
-0.139081,0.008548
-0.042569,0.112498
1.336444,-0.035512
1.266253,-0.135457
0.921595,0.034106
0.66582,0.048221
-0.863301,-0.06622
-1.440847,0.057376
-0.913846,0.159228
0.168193,0.057376
1.133883,0.103724
0.822795,0.095523
-0.375211,0.040973
-0.618779,0.011599
-0.619352,-0.025785
-1.533544,0.087703
-1.644551,0.100673
-0.676381,-0.100553
0.322688,-0.107419
0.143397,0.158847
0.391543,0.052035
0.781787,-0.012052
0.658381,0.055659
1.167262,-0.092733
0.368655,-0.084912
-0.090253,0.045741
-0.423085,0.02991
-1.076734,-0.091779
-0.650441,-0.203359
-0.152814,-0.100362
0.163234,-0.001943
0.643504,-0.091016
0.579799,-0.033223
0.126994,0.091136
-0.206411,-0.032651
0.048983,-0.110471
-0.013005,0.038875
0.04021,-0.049245
0.546992,-0.127065
-0.174558,0.030101
-0.301015,0.021136
0.7177,0.069583
0.224078,0.054133
-0.678289,-0.003469
-0.501287,0.047267
0.314105,0.039256
0.038302,0.038112
-0.265157,0.003779
0.349772,0.045932
0.094569,0.10525
-0.957143,0.030673
-1.139104,0.082553
-0.866162,0.180781
-0.158345,0.110591
0.238955,0.093043
0.119937,0.052417
0.799144,-0.063169
0.836337,-0.138318
-0.223767,-0.188291
-0.36453,-0.083577
-0.200688,-0.055539
-0.064695,-0.100743
0.030673,-0.05058
-0.233686,0.05337
0.568545,0.008166
0.983394,-0.162351
0.209773,-0.113332
-0.01682,0.039637
0.288737,0.019992
0.429118,-0.046384
0.167811,0.027049
0.235141,0.069964
0.085414,0.005114
-0.064504,0.0404
0.822795,0.099719
0.073207,0.079883
-0.645101,0.067485
0.505984,0.126994
0.598681,0.081218
0.050509,-0.010526
0.103343,-0.067746
-0.066983,-0.056874
-0.276601,0.012172
-0.430333,-0.045621
-0.336682,-0.093305
-0.298535,0.05585
-0.464666,0.076259
-0.723111,0.033343
-0.692403,0.038302
-0.355947,-0.018537
0.224269,-0.018346
0.466693,-0.107801
0.113833,-0.05058
0.294459,0.039256
-0.107991,-0.025212
-0.311696,-0.015676
0.169146,0.014651
-0.222814,-0.023114
0.265086,-0.047338
0.384868,-0.134694
-0.465619,-0.053632
-0.18028,0.01694
0.175631,0.005687
-0.147855,0.014651
-0.382268,0.039637
-0.356328,-0.044858
-0.547444,0.00912
-0.723683,-0.001561
0.000918,-0.014913
0.47108,0.038684
0.291598,0.078929
0.307429,0.049365
0.147784,0.046313
-0.141179,-0.026929
-0.382268,0.028384
-0.354993,0.018275
0.1207,-0.004995
0.322688,0.075877
0.468982,0.072825
0.449717,0.00664
-0.013005,0.130427
0.044787,0.025142
0.560534,-0.051915
0.300181,0.020182
-0.412404,0.076449
-0.041425,-0.013387
0.263751,-0.061071
-0.288236,-0.04791
-0.630414,-0.007665
-0.288427,-0.074231
0.096476,-0.052297
-0.043904,-0.00385
-0.155675,0.002253
-0.048482,-0.026929
0.190127,0.020945
0.089801,-0.022161
-0.20374,-0.038373
-0.044286,-0.025785
0.246013,-0.031316
0.330127,0.045359
-0.038373,0.043834
-0.45036,-0.023305
-0.071752,0.009692
-0.040853,0.051272
-0.283086,0.103343
0.433886,0.04803
0.676883,0.026858
0.236857,0.047076
0.054706,0.044597
-0.089681,-0.001943
-0.127065,0.003779
0.091327,0.038493
0.243533,0.065577
0.151027,0.028193
0.083506,0.010264
0.137294,0.04288
0.047076,0.0507
-0.12058,0.01694
-0.114858,-0.04276
0.037158,-0.057065
0.020755,-0.076902
-0.208699,-0.080144
-0.139272,-0.101506
0.130618,-0.049054
0.027621,-0.020444
-0.056684,-0.022351
0.297511,-0.010907
0.210154,-0.003469
-0.022351,-0.028073
0.20653,-0.04791
0.297892,-0.029027
0.093997,0.03239
0.010074,0.016559
0.062716,-0.055921
-0.041234,0.003589
0.00149,0.023425
0.071681,0.03773
0.031054,0.046885
0.058711,0.057185
0.184024,0.069774
-0.098264,0.050891
-0.503575,0.080836
-0.472104,0.076068
-0.274884,0.090945
-0.238645,0.091899
-0.240552,0.061
0.093043,0.036395
0.271953,0.011409
0.143397,-0.005757
0.227702,-0.002515
0.096095,-0.000798
-0.377881,0.028003
-0.586354,0.011027
-0.39047,-0.000226
-0.144612,-0.049054
-0.23483,-0.020635
0.223887,-0.028836
0.771678,-0.066602
0.501025,-0.017583
0.172198,-0.035512
0.074542,-0.036275
-0.102841,-0.056874
-0.158345,-0.091397
-0.073659,-0.074803
0.148929,-0.028836
0.30495,0.007403
0.234759,0.015223
0.23247,0.012553
0.167239,0.010455
0.097239,0.048983
0.017321,0.060618
-0.181424,0.028003
-0.088918,0.06615
0.370372,0.081599
0.267756,0.082934
-0.18562,0.063479
-0.321042,0.026095
-0.313794,0.017131
-0.389897,0.031436
-0.316083,0.075686
-0.133168,0.064624
-0.120771,0.03258
-0.165403,-0.016629
0.013888,-0.014722
0.255931,0.028575
0.111735,0.014842
0.075114,-0.015676
0.151027,-0.017392
-0.050389,-0.031697
-0.211751,-0.045621
-0.078237,-0.069654
0.306857,-0.079381
0.313914,-0.085294
0.179255,-0.050008
0.098765,-0.052106
-0.122678,-0.047147
-0.086057,-0.026738
0.028766,-0.016057
0.038875,-0.016057
0.062716,-0.002515
0.12852,0.017703
-0.169217,-0.009
-0.305783,-0.005376
-0.130307,0.017703
-0.056874,0.000728
0.043071,0.004352
0.095904,0.031245
0.157702,0.031817
-0.009191,0.054324
-0.14404,0.06615
-0.041997,0.044597
0.039447,0.042498
0.117457,0.030673
0.214351,0.033534
0.113261,0.024379
-0.223195,0.017512
-0.305402,0.024951
-0.127446,0.023997
-0.132787,-0.005757
-0.111425,-0.009
0.012553,-0.024831
0.076259,-0.006139
0.117267,0.029529
0.073016,0.008738
0.104297,-0.009572
0.053561,-0.03227
-0.290334,-0.061452
-0.230252,-0.04028
-0.144612,-0.035321
-0.28404,-0.042569
-0.183332,-0.036656
-0.148427,-0.028646
-0.267446,-0.058972
-0.010907,-0.031125
0.254596,-0.015866
0.202334,-0.025785
0.154078,-0.018918
0.245822,0.064052
0.081599,0.017512
-0.056302,0.023616
0.12337,0.054896
0.253833,0.051463
0.250209,0.023425
0.054324,0.023234
-0.076139,0.02991
0.000155,0.084651
0.009692,0.079501
0.104678,0.07912
0.188411,0.041736
0.013125,0.02476
-0.082242,0.013125
0.035251,0.007975
-0.032079,-0.003659
0.006259,0.000728
0.119937,-0.014722
-0.098073,-0.040853
-0.214612,-0.029981
-0.025022,-0.047147
-0.009572,-0.041806
-0.317227,-0.05821
-0.134122,-0.031125
0.150645,-0.057447
-0.122869,-0.082051
-0.180852,-0.049245
0.147021,-0.041806
0.010646,-0.056111
-0.059354,-0.030934
0.266803,-0.018918
0.24277,-0.001752
-0.07919,-0.018727
-0.008809,-0.009
0.120509,0.020945
-0.055539,0.03258
0.048411,0.040019
0.107348,0.036967
0.083125,0.042308
0.11555,0.056804
0.033915,0.054515
-0.003087,0.044215
-0.092733,0.0404
-0.080907,0.04555
-0.056874,0.038875
-0.297963,0.065005
-0.330388,0.041545
-0.122869,0.03258
-0.059545,0.017703
0.090754,0.015414
0.218928,-0.003087
0.068057,0.0013
-0.018346,-0.03246
0.065387,-0.054395
0.125087,-0.016439
-0.016439,-0.060117
-0.189626,-0.056874
-0.094831,-0.0687
-0.089299,-0.018537
-0.077664,-0.018155
0.023425,-0.042951
0.121844,-0.035131
0.179255,-0.080716
0.166667,-0.026357
0.100482,-0.021398
0.143397,-0.030362
0.13367,-0.008618
-0.028073,-0.032651
-0.141561,-0.008809
-0.007093,0.00149
0.007403,0.01942
-0.096357,0.065959
0.031436,0.051463
0.018466,0.056804
-0.1881,0.082171
-0.159299,0.050128
-0.173032,0.037921
-0.210797,0.042498
-0.026929,0.018657
-0.065457,0.037921
-0.069463,0.048221
0.019801,0.065387
-0.017774,0.003398
0.04803,0.003589
0.111544,-0.012242
0.098765,-0.028073
0.122607,-0.054776
0.26089,-0.031507
0.317729,0.005687
0.304759,-0.02731
0.190699,-0.049054
0.065768,-0.046575
-0.017583,-0.044477
-0.156247,-0.036084
-0.166356,-0.049245
-0.013768,-0.059545
0.064814,-0.030362
0.102961,-0.02197
0.048793,-0.023305
-0.061261,-0.007474
-0.078809,0.002444
0.002635,-0.005185
0.100291,0.021136
0.117648,0.056041
0.086558,0.04021
0.069011,0.024188
0.03258,0.057185
-0.064122,0.060428
-0.210988,-0.008809
-0.19859,-0.058019
-0.101316,0.025332
0.020373,0.011409
0.06634,-0.029027
0.056994,0.033915
-0.037801,0.091708
-0.108945,0.025714
-0.078237,0.052417
-0.032842,0.10258
0.077021,0.002063
0.14149,-0.013768
0.115168,-0.037038
0.19089,-0.077092
0.079501,0.044978
-0.005567,0.029719
-0.004804,-0.18295
-0.081098,-0.035512
-0.173413,0.008738
-0.149572,-0.064122
-0.036847,-0.143087
0.132335,-0.090634
0.084651,-0.059735
0.071681,-0.020444
0.00645,0.0507
-0.195348,0.034678
-0.195539,-0.055921
-0.113332,-0.083768
-0.090634,0.041926
0.033534,0.005877
0.228465,-0.055349
0.256122,0.136149
0.168956,0.163234
0.071681,0.019229
-0.026357,0.135005
-0.118672,0.118602
-0.210797,0.041354
-0.061452,0.131572
0.0507,0.10525
-0.008046,0.027812
-0.045049,-0.069844
-0.011479,-0.048482
0.013125,0.022281
-0.02464,0.015223
-0.053632,-0.063359
-0.073087,0.10506
-0.094258,0.091136
-0.087773,-0.089872
-0.058591,-0.043904
-0.004422,0.077975
0.08179,0.035632
0.149119,-0.012624
-0.023877,-0.034558
-0.111234,-0.092542
-0.049054,-0.127637
-0.05821,-0.168836
-0.083959,-0.046956
0.0507,0.07149
0.13386,-0.017202
0.115359,0.035441
0.123179,-0.023496
0.098002,-0.03227
0.095523,-0.060308
0.156558,-0.10761
0.10506,0.000155
0.093425,0.069583
0.061381,-0.011479
-0.121724,0.072062
-0.233876,0.148547
-0.175321,0.077594
-0.064885,-0.010717
0.025523,0.007594
0.077212,0.100673
0.130809,0.013316
0.077784,-0.068891
-0.127256,0.057757
-0.222242,0.068248
-0.21671,0.03258
-0.235402,-0.012624
-0.253904,-0.013005
-0.223767,-0.010717
-0.128209,-0.100553
-0.016248,-0.106465
0.036395,0.015605
0.149119,0.015223
0.207484,-0.053823
0.106013,-0.00652
0.083506,-0.030553
0.068438,-0.063169
-0.010144,-0.111806
0.046695,-0.045049
0.123752,-0.002896
0.103152,-0.037229
0.104678,-0.025594
0.110019,0.002063
0.151217,-0.014341
0.118411,-0.068318
0.083316,0.013698
0.029147,-0.000989
-0.03494,0.046885
-0.014341,0.086367
-0.079572,0.082362
-0.122678,0.201762
-0.132405,0.093615
-0.075376,0.051463
-0.060689,0.088466
-0.069463,0.0404
-0.098073,0.073398
-0.077664,0.055278
-0.052297,-0.001561
-0.02979,0.016559
0.053752,0.05318
0.028003,-0.007474
-0.038373,0.013507
-0.086248,-0.012052
-0.08167,0.011218
0.024188,0.004542
0.070727,-0.067556
0.091517,-0.057828
0.093615,0.00149
0.06882,-0.069844
0.08961,-0.066411
0.094188,-0.003278
0.014079,-0.002133
0.035251,-0.070035
0.083888,-0.025403
0.099528,0.035251
0.127757,0.014842
0.064814,-0.017774
-0.026548,0.040591
-0.010907,0.025332
-0.056684,-0.004232
-0.037801,-0.004995
-0.046384,-0.050008
-0.075757,-0.043523
-0.085294,-0.063741
-0.07385,0.017131
-0.001943,0.086749
0.147784,0.080645
0.168765,0.066531
0.004733,0.064624
-0.114476,0.023806
-0.176465,0.013888
-0.170934,0.029147
-0.140607,-0.005185
0.005496,0.033152
0.06634,0.0013
-0.019109,0.015986
-0.042188,0.016177
-0.042951,-0.048673
-0.088918,0.026286
-0.083387,0.011981
-0.025975,-0.005757
0.00664,-0.0193
0.046885,-0.009572
-0.004232,-0.082624
-0.033033,-0.09464
-0.012815,-0.094068
-0.033223,-0.130117
-0.047719,-0.073087
-0.01167,-0.033986
0.08446,-0.039327
0.193942,0.001872
0.242579,-0.002515
0.2401,-0.017202
0.116885,0.020373
-0.001943,0.060618
-0.133168,0.004924
-0.142324,0.026095
-0.128209,0.080264
-0.098645,0.081027
-0.00652,0.051844
0.121081,0.051082
0.081408,0.072635
0.01446,0.047076
-0.002896,0.023044
-0.053441,0.021899
-0.06622,0.046313
-0.132978,0.012553
-0.038373,0.029719
0.021518,0.052226
-0.011098,0.036013
-0.009954,0.036967
-0.064122,0.015605
-0.126302,-0.029409
-0.127446,-0.044477
-0.043141,-0.05821
0.042308,-0.032651
0.163424,-0.062406
0.148929,-0.027501
0.039447,-0.031507
0.044978,-0.054586
-0.048291,-0.047719
-0.073659,-0.041806
-0.00633,-0.034368
0.02476,-0.050008
0.149882,0.007785
0.21416,0.026667
0.177539,0.008929
0.198329,-0.051534
0.158847,0.007403
0.035251,0.00912
-0.034368,-0.026357
-0.04543,0.006068
-0.039518,0.048221
-0.028836,0.05337
0.077403,0.012362
0.064052,0.048602
-0.019681,0.096095
-0.09464,0.038684
-0.174176,0.024951
-0.237882,0.028003
-0.183713,0.047648
-0.055349,-0.007283
0.009311,0.034488
0.064052,0.017512
0.103343,0.03506
0.075877,0.048221
-0.015676,0.059283
-0.126111,0.002253
-0.093305,-0.039518
-0.164258,-0.079381
-0.097501,-0.087201
0.015414,-0.087964
0.106395,-0.061643
0.171817,-0.054204
0.109828,-0.033795
0.065959,-0.012624
0.059092,-0.015294
0.075877,-0.068891
0.082553,-0.025975
0.119555,-0.020635
0.131762,-0.015866
0.048221,0.00664
-0.016057,0.047839
-0.084531,0.042498
-0.067556,-0.000798
-0.080144,0.029147
-0.067365,0.063479
-0.008618,0.076449
-0.017202,0.062144
-0.029599,0.077975
-0.081861,0.118411
-0.086248,0.038112
-0.078427,0.020945
-0.07137,0.044215
-0.108754,0.059283
-0.098264,0.023616
-0.037801,-0.018537
-0.005185,0.004733
0.023425,0.007594
0.026095,-0.006139
0.058139,-0.013959
0.02724,-0.007856
-0.017964,-0.034368
0.043834,-0.041616
0.097621,-0.039899
0.098956,-0.057065
0.018466,-0.058591
-0.009954,-0.02197
-0.074231,-0.022542
-0.07652,-0.034177
-0.053823,-0.014722
-0.027692,-0.021588
0.059474,-0.043714
0.071872,-0.023496
0.063861,-0.01167
0.111735,0.010264
0.105822,-0.009191
0.092852,0.033343
0.062526,0.040973
-0.003278,0.02476
-0.008428,0.004542
0.016177,0.032962
-0.001752,0.026286
-0.010907,0.028956
-0.041806,0.020373
-0.085866,0.024951
-0.060689,0.021708
0.023997,0.070346
0.056804,0.047839
0.017703,0.067103
-0.002133,0.085986
-0.049626,0.065005
-0.109517,0.056804
-0.113523,0.000918
-0.105512,-0.029599
-0.102651,-0.063741
-0.092542,-0.044095
-0.013387,-0.06088
0.069201,-0.061452
0.115168,-0.067365
0.130427,-0.05573
0.067103,-0.028073
-0.020444,-0.016629
-0.067556,-0.014913
-0.014913,-0.022351
0.02991,-0.046193
0.130427,-0.010526
0.162661,-0.046575
0.149501,-0.055158
0.039637,-0.042951
-0.009572,0.010455
0.046885,0.043643
0.090373,0.033915
0.12604,0.036586
0.089991,0.047076
0.043071,0.052607
-0.111997,0.043643
-0.157392,0.060618
-0.15701,0.073779
-0.111425,0.077403
-0.062787,0.049174
-0.069654,0.073016
-0.051534,0.062335
-0.084912,0.042117
-0.058019,0.017131
-0.093305,-0.001943
-0.115811,0.00912
-0.03227,-0.023305
-0.001752,-0.007856
0.028766,0.003398
0.086558,-0.00633
0.088656,-0.03761
0.101054,-0.040471
0.09228,-0.066793
0.030291,-0.057447
-0.004232,-0.084531
-0.004041,-0.033605
-0.031316,-0.040471
0.044406,-0.025785
0.121463,-0.030553
0.108302,-0.025403
0.129474,0.023806
0.080264,-0.000226
0.035823,-0.01949
-0.00652,0.015605
0.017512,0.042689
0.053943,0.027812
0.039637,-0.002133
0.015033,0.014079
-0.040471,0.035251
-0.095784,0.018847
-0.10761,0.028766
-0.066602,0.023616
-0.034368,0.028003
0.01446,0.035251
0.047839,0.075686
